78,340
79,340
77,341
78,341
79,341
80,341
77,342
78,342
79,342
80,342
81,342
77,343
78,343
79,343
80,343
81,343
82,343
77,344
78,344
79,344
80,344
81,344
82,344
77,345
78,345
79,345
80,345
81,345
82,345
83,345
77,346
78,346
79,346
80,346
81,346
82,346
83,346
84,346
77,347
78,347
79,347
80,347
81,347
82,347
83,347
84,347
76,348
77,348
78,348
79,348
80,348
81,348
82,348
83,348
84,348
85,348
76,349
77,349
78,349
79,349
80,349
81,349
82,349
83,349
84,349
85,349
86,349
76,350
77,350
78,350
79,350
80,350
81,350
82,350
83,350
84,350
85,350
86,350
76,351
77,351
78,351
79,351
80,351
81,351
82,351
83,351
84,351
85,351
86,351
87,351
76,352
77,352
78,352
79,352
80,352
81,352
82,352
83,352
84,352
85,352
86,352
87,352
88,352
76,353
77,353
78,353
79,353
80,353
81,353
82,353
83,353
84,353
85,353
86,353
87,353
88,353
76,354
77,354
78,354
79,354
80,354
81,354
82,354
83,354
84,354
85,354
86,354
87,354
88,354
89,354
115,354
116,354
117,354
118,354
76,355
77,355
78,355
79,355
80,355
81,355
82,355
83,355
84,355
85,355
86,355
87,355
88,355
89,355
90,355
112,355
113,355
114,355
115,355
116,355
117,355
118,355
119,355
76,356
77,356
78,356
79,356
80,356
81,356
82,356
83,356
84,356
85,356
86,356
87,356
88,356
89,356
90,356
109,356
110,356
111,356
112,356
113,356
114,356
115,356
116,356
117,356
118,356
119,356
76,357
77,357
78,357
79,357
80,357
81,357
82,357
83,357
84,357
85,357
86,357
87,357
88,357
89,357
90,357
91,357
106,357
107,357
108,357
109,357
110,357
111,357
112,357
113,357
114,357
115,357
116,357
117,357
118,357
119,357
76,358
77,358
78,358
79,358
80,358
81,358
82,358
83,358
84,358
85,358
86,358
87,358
88,358
89,358
90,358
91,358
92,358
103,358
104,358
105,358
106,358
107,358
108,358
109,358
110,358
111,358
112,358
113,358
114,358
115,358
116,358
117,358
118,358
76,359
77,359
78,359
79,359
80,359
81,359
82,359
83,359
84,359
85,359
86,359
87,359
88,359
89,359
90,359
91,359
92,359
100,359
101,359
102,359
103,359
104,359
105,359
106,359
107,359
108,359
109,359
110,359
111,359
112,359
113,359
114,359
115,359
116,359
117,359
118,359
76,360
77,360
78,360
79,360
80,360
81,360
82,360
83,360
84,360
85,360
86,360
87,360
88,360
89,360
90,360
91,360
92,360
93,360
97,360
98,360
99,360
100,360
101,360
102,360
103,360
104,360
105,360
106,360
107,360
108,360
109,360
110,360
111,360
112,360
113,360
114,360
115,360
116,360
117,360
76,361
77,361
78,361
79,361
80,361
81,361
82,361
83,361
84,361
85,361
86,361
87,361
88,361
89,361
90,361
91,361
92,361
93,361
94,361
95,361
96,361
97,361
98,361
99,361
100,361
101,361
102,361
103,361
104,361
105,361
106,361
107,361
108,361
109,361
110,361
111,361
112,361
113,361
114,361
115,361
116,361
76,362
77,362
78,362
79,362
80,362
81,362
82,362
83,362
84,362
85,362
86,362
87,362
88,362
89,362
90,362
91,362
92,362
93,362
94,362
95,362
96,362
97,362
98,362
99,362
100,362
101,362
102,362
103,362
104,362
105,362
106,362
107,362
108,362
109,362
110,362
111,362
112,362
113,362
114,362
115,362
116,362
76,363
77,363
78,363
79,363
80,363
81,363
82,363
83,363
84,363
85,363
86,363
87,363
88,363
89,363
90,363
91,363
92,363
93,363
94,363
95,363
96,363
97,363
98,363
99,363
100,363
101,363
102,363
103,363
104,363
105,363
106,363
107,363
108,363
109,363
110,363
111,363
112,363
113,363
114,363
115,363
76,364
77,364
78,364
79,364
80,364
81,364
82,364
83,364
84,364
85,364
86,364
87,364
88,364
89,364
90,364
91,364
92,364
93,364
94,364
95,364
96,364
97,364
98,364
99,364
100,364
101,364
102,364
103,364
104,364
105,364
106,364
107,364
108,364
109,364
110,364
111,364
112,364
113,364
114,364
115,364
76,365
77,365
78,365
79,365
80,365
81,365
82,365
83,365
84,365
85,365
86,365
87,365
88,365
89,365
90,365
91,365
92,365
93,365
94,365
95,365
96,365
97,365
98,365
99,365
100,365
101,365
102,365
103,365
104,365
105,365
106,365
107,365
108,365
109,365
110,365
111,365
112,365
113,365
114,365
76,366
77,366
78,366
79,366
80,366
81,366
82,366
83,366
84,366
85,366
86,366
87,366
88,366
89,366
90,366
91,366
92,366
93,366
94,366
95,366
96,366
97,366
98,366
99,366
100,366
101,366
102,366
103,366
104,366
105,366
106,366
107,366
108,366
109,366
110,366
111,366
112,366
113,366
76,367
77,367
78,367
79,367
80,367
81,367
82,367
83,367
84,367
85,367
86,367
87,367
88,367
89,367
90,367
91,367
92,367
93,367
94,367
95,367
96,367
97,367
98,367
99,367
100,367
101,367
102,367
103,367
104,367
105,367
106,367
107,367
108,367
109,367
110,367
111,367
112,367
113,367
76,368
77,368
78,368
79,368
80,368
81,368
82,368
83,368
84,368
85,368
86,368
87,368
88,368
89,368
90,368
91,368
92,368
93,368
94,368
95,368
96,368
97,368
98,368
99,368
100,368
101,368
102,368
103,368
104,368
105,368
106,368
107,368
108,368
109,368
110,368
111,368
112,368
73,369
74,369
75,369
76,369
77,369
78,369
79,369
80,369
81,369
82,369
83,369
84,369
85,369
86,369
87,369
88,369
89,369
90,369
91,369
92,369
93,369
94,369
95,369
96,369
97,369
98,369
99,369
100,369
101,369
102,369
103,369
104,369
105,369
106,369
107,369
108,369
109,369
110,369
111,369
71,370
72,370
73,370
74,370
75,370
76,370
77,370
78,370
79,370
80,370
81,370
82,370
83,370
84,370
85,370
86,370
87,370
88,370
89,370
90,370
91,370
92,370
93,370
94,370
95,370
96,370
97,370
98,370
99,370
100,370
101,370
102,370
103,370
104,370
105,370
106,370
107,370
108,370
109,370
110,370
111,370
68,371
69,371
70,371
71,371
72,371
73,371
74,371
75,371
76,371
77,371
78,371
79,371
80,371
81,371
82,371
83,371
84,371
85,371
86,371
87,371
88,371
89,371
90,371
91,371
92,371
93,371
94,371
95,371
96,371
97,371
98,371
99,371
100,371
101,371
102,371
103,371
104,371
105,371
106,371
107,371
108,371
109,371
110,371
65,372
66,372
67,372
68,372
69,372
70,372
71,372
72,372
73,372
74,372
75,372
76,372
77,372
78,372
79,372
80,372
81,372
82,372
83,372
84,372
85,372
86,372
87,372
88,372
89,372
90,372
91,372
92,372
93,372
94,372
95,372
96,372
97,372
98,372
99,372
100,372
101,372
102,372
103,372
104,372
105,372
106,372
107,372
108,372
109,372
110,372
62,373
63,373
64,373
65,373
66,373
67,373
68,373
69,373
70,373
71,373
72,373
73,373
74,373
75,373
76,373
77,373
78,373
79,373
80,373
81,373
82,373
83,373
84,373
85,373
86,373
87,373
88,373
89,373
90,373
91,373
92,373
93,373
94,373
95,373
96,373
97,373
98,373
99,373
100,373
101,373
102,373
103,373
104,373
105,373
106,373
107,373
108,373
109,373
60,374
61,374
62,374
63,374
64,374
65,374
66,374
67,374
68,374
69,374
70,374
71,374
72,374
73,374
74,374
75,374
76,374
77,374
78,374
79,374
80,374
81,374
82,374
83,374
84,374
85,374
86,374
87,374
88,374
89,374
90,374
91,374
92,374
93,374
94,374
95,374
96,374
97,374
98,374
99,374
100,374
101,374
102,374
103,374
104,374
105,374
106,374
107,374
108,374
57,375
58,375
59,375
60,375
61,375
62,375
63,375
64,375
65,375
66,375
67,375
68,375
69,375
70,375
71,375
72,375
73,375
74,375
75,375
76,375
77,375
78,375
79,375
80,375
81,375
82,375
83,375
84,375
85,375
86,375
87,375
88,375
89,375
90,375
91,375
92,375
93,375
94,375
95,375
96,375
97,375
98,375
99,375
100,375
101,375
102,375
103,375
104,375
105,375
106,375
107,375
108,375
54,376
55,376
56,376
57,376
58,376
59,376
60,376
61,376
62,376
63,376
64,376
65,376
66,376
67,376
68,376
69,376
70,376
71,376
72,376
73,376
74,376
75,376
76,376
77,376
78,376
79,376
80,376
81,376
82,376
83,376
84,376
85,376
86,376
87,376
88,376
89,376
90,376
91,376
92,376
93,376
94,376
95,376
96,376
97,376
98,376
99,376
100,376
101,376
102,376
103,376
104,376
105,376
106,376
107,376
53,377
54,377
55,377
56,377
57,377
58,377
59,377
60,377
61,377
62,377
63,377
64,377
65,377
66,377
67,377
68,377
69,377
70,377
71,377
72,377
73,377
74,377
75,377
76,377
77,377
78,377
79,377
80,377
81,377
82,377
83,377
84,377
85,377
86,377
87,377
88,377
89,377
90,377
91,377
92,377
93,377
94,377
95,377
96,377
97,377
98,377
99,377
100,377
101,377
102,377
103,377
104,377
105,377
106,377
107,377
52,378
53,378
54,378
55,378
56,378
57,378
58,378
59,378
60,378
61,378
62,378
63,378
64,378
65,378
66,378
67,378
68,378
69,378
70,378
71,378
72,378
73,378
74,378
75,378
76,378
77,378
78,378
79,378
80,378
81,378
82,378
83,378
84,378
85,378
86,378
87,378
88,378
89,378
90,378
91,378
92,378
93,378
94,378
95,378
96,378
97,378
98,378
99,378
100,378
101,378
102,378
103,378
104,378
105,378
106,378
52,379
53,379
54,379
55,379
56,379
57,379
58,379
59,379
60,379
61,379
62,379
63,379
64,379
65,379
66,379
67,379
68,379
69,379
70,379
71,379
72,379
73,379
74,379
75,379
76,379
77,379
78,379
79,379
80,379
81,379
82,379
83,379
84,379
85,379
86,379
87,379
88,379
89,379
90,379
91,379
92,379
93,379
94,379
95,379
96,379
97,379
98,379
99,379
100,379
101,379
102,379
103,379
104,379
105,379
106,379
53,380
54,380
55,380
56,380
57,380
58,380
59,380
60,380
61,380
62,380
63,380
64,380
65,380
66,380
67,380
68,380
69,380
70,380
71,380
72,380
73,380
74,380
75,380
76,380
77,380
78,380
79,380
80,380
81,380
82,380
83,380
84,380
85,380
86,380
87,380
88,380
89,380
90,380
91,380
92,380
93,380
94,380
95,380
96,380
97,380
98,380
99,380
100,380
101,380
102,380
103,380
104,380
105,380
106,380
54,381
55,381
56,381
57,381
58,381
59,381
60,381
61,381
62,381
63,381
64,381
65,381
66,381
67,381
68,381
69,381
70,381
71,381
72,381
73,381
74,381
75,381
76,381
77,381
78,381
79,381
80,381
81,381
82,381
83,381
84,381
85,381
86,381
87,381
88,381
89,381
90,381
91,381
92,381
93,381
94,381
95,381
96,381
97,381
98,381
99,381
100,381
101,381
102,381
103,381
104,381
105,381
106,381
107,381
57,382
58,382
59,382
60,382
61,382
62,382
63,382
64,382
65,382
66,382
67,382
68,382
69,382
70,382
71,382
72,382
73,382
74,382
75,382
76,382
77,382
78,382
79,382
80,382
81,382
82,382
83,382
84,382
85,382
86,382
87,382
88,382
89,382
90,382
91,382
92,382
93,382
94,382
95,382
96,382
97,382
98,382
99,382
100,382
101,382
102,382
103,382
104,382
105,382
106,382
107,382
108,382
60,383
61,383
62,383
63,383
64,383
65,383
66,383
67,383
68,383
69,383
70,383
71,383
72,383
73,383
74,383
75,383
76,383
77,383
78,383
79,383
80,383
81,383
82,383
83,383
84,383
85,383
86,383
87,383
88,383
89,383
90,383
91,383
92,383
93,383
94,383
95,383
96,383
97,383
98,383
99,383
100,383
101,383
102,383
103,383
104,383
105,383
106,383
107,383
108,383
62,384
63,384
64,384
65,384
66,384
67,384
68,384
69,384
70,384
71,384
72,384
73,384
74,384
75,384
76,384
77,384
78,384
79,384
80,384
81,384
82,384
83,384
84,384
85,384
86,384
87,384
88,384
89,384
90,384
91,384
92,384
93,384
94,384
95,384
96,384
97,384
98,384
99,384
100,384
101,384
102,384
103,384
104,384
105,384
106,384
107,384
108,384
109,384
65,385
66,385
67,385
68,385
69,385
70,385
71,385
72,385
73,385
74,385
75,385
76,385
77,385
78,385
79,385
80,385
81,385
82,385
83,385
84,385
85,385
86,385
87,385
88,385
89,385
90,385
91,385
92,385
93,385
94,385
95,385
96,385
97,385
98,385
99,385
100,385
101,385
102,385
103,385
104,385
105,385
106,385
107,385
108,385
109,385
110,385
68,386
69,386
70,386
71,386
72,386
73,386
74,386
75,386
76,386
77,386
78,386
79,386
80,386
81,386
82,386
83,386
84,386
85,386
86,386
87,386
88,386
89,386
90,386
91,386
92,386
93,386
94,386
95,386
96,386
97,386
98,386
99,386
100,386
101,386
102,386
103,386
104,386
105,386
106,386
107,386
108,386
109,386
110,386
70,387
71,387
72,387
73,387
74,387
75,387
76,387
77,387
78,387
79,387
80,387
81,387
82,387
83,387
84,387
85,387
86,387
87,387
88,387
89,387
90,387
91,387
92,387
93,387
94,387
95,387
96,387
97,387
98,387
99,387
100,387
101,387
102,387
103,387
104,387
105,387
106,387
107,387
108,387
109,387
110,387
111,387
73,388
74,388
75,388
76,388
77,388
78,388
79,388
80,388
81,388
82,388
83,388
84,388
85,388
86,388
87,388
88,388
89,388
90,388
91,388
92,388
93,388
94,388
95,388
96,388
97,388
98,388
99,388
100,388
101,388
102,388
103,388
104,388
105,388
106,388
107,388
108,388
109,388
110,388
111,388
76,389
77,389
78,389
79,389
80,389
81,389
82,389
83,389
84,389
85,389
86,389
87,389
88,389
89,389
90,389
91,389
92,389
93,389
94,389
95,389
96,389
97,389
98,389
99,389
100,389
101,389
102,389
103,389
104,389
105,389
106,389
107,389
108,389
109,389
110,389
111,389
112,389
76,390
77,390
78,390
79,390
80,390
81,390
82,390
83,390
84,390
85,390
86,390
87,390
88,390
89,390
90,390
91,390
92,390
93,390
94,390
95,390
96,390
97,390
98,390
99,390
100,390
101,390
102,390
103,390
104,390
105,390
106,390
107,390
108,390
109,390
110,390
111,390
112,390
113,390
76,391
77,391
78,391
79,391
80,391
81,391
82,391
83,391
84,391
85,391
86,391
87,391
88,391
89,391
90,391
91,391
92,391
93,391
94,391
95,391
96,391
97,391
98,391
99,391
100,391
101,391
102,391
103,391
104,391
105,391
106,391
107,391
108,391
109,391
110,391
111,391
112,391
113,391
76,392
77,392
78,392
79,392
80,392
81,392
82,392
83,392
84,392
85,392
86,392
87,392
88,392
89,392
90,392
91,392
92,392
93,392
94,392
95,392
96,392
97,392
98,392
99,392
100,392
101,392
102,392
103,392
104,392
105,392
106,392
107,392
108,392
109,392
110,392
111,392
112,392
113,392
114,392
76,393
77,393
78,393
79,393
80,393
81,393
82,393
83,393
84,393
85,393
86,393
87,393
88,393
89,393
90,393
91,393
92,393
93,393
94,393
95,393
96,393
97,393
98,393
99,393
100,393
101,393
102,393
103,393
104,393
105,393
106,393
107,393
108,393
109,393
110,393
111,393
112,393
113,393
114,393
76,394
77,394
78,394
79,394
80,394
81,394
82,394
83,394
84,394
85,394
86,394
87,394
88,394
89,394
90,394
91,394
92,394
93,394
94,394
95,394
96,394
97,394
98,394
99,394
100,394
101,394
102,394
103,394
104,394
105,394
106,394
107,394
108,394
109,394
110,394
111,394
112,394
113,394
114,394
115,394
76,395
77,395
78,395
79,395
80,395
81,395
82,395
83,395
84,395
85,395
86,395
87,395
88,395
89,395
90,395
91,395
92,395
93,395
94,395
95,395
96,395
97,395
98,395
99,395
100,395
101,395
102,395
103,395
104,395
105,395
106,395
107,395
108,395
109,395
110,395
111,395
112,395
113,395
114,395
115,395
116,395
76,396
77,396
78,396
79,396
80,396
81,396
82,396
